sex,destcode,origincode,Y2000,Y1990,Y1980,Y1970,Y1960
Female,COK,EGY,0,0,0,2,3
Female,COK,SLV,0,0,0,0,0
Female,COK,GNQ,0,0,0,0,0
Female,COK,ERI,0,0,0,0,0
Female,COK,EST,0,0,0,0,0
Female,COK,ETH,0,0,0,0,0
Female,COK,FRO,0,0,0,0,0
Female,COK,FLK,0,0,0,0,0
Female,COK,FJI,0,18,23,11,3
Female,COK,FIN,0,0,0,0,0
Female,COK,FRA,0,0,0,2,3
Female,COK,GUF,0,0,0,0,0
Female,COK,PYF,128,94,86,36,0
Female,COK,GAB,0,0,0,0,0
Female,COK,GMB,0,0,0,0,0
Female,COK,GEO,0,0,0,0,0
Female,COK,DEU,1,0,0,7,11
Female,COK,GHA,0,0,0,0,0
Female,COK,GIB,0,0,0,0,0
Female,COK,GRC,1,0,0,7,11
Female,COK,GRL,0,0,0,0,0
Female,COK,GRD,0,0,0,0,0
Female,COK,GLP,0,0,0,0,0
Female,COK,GUM,0,0,0,0,0
Female,COK,GTM,0,0,0,0,0
Female,COK,GIN,0,0,0,0,0
Female,COK,GNB,0,0,0,0,0
Female,COK,GUY,0,0,0,0,0
Female,COK,HTI,0,0,0,0,0
Female,COK,HND,0,0,0,0,0
Female,COK,HKG,0,0,0,2,3
Female,COK,HUN,0,0,0,2,2
Female,COK,ISL,0,0,0,0,0
Female,COK,IND,0,0,0,3,5
Female,COK,IDN,0,0,0,2,2
Female,COK,IRN,0,0,0,0,0
Female,COK,IRQ,0,0,0,0,0
Female,COK,IRL,0,0,0,2,2
Female,COK,IMY,NA,NA,NA,NA,NA
Female,COK,ISR,0,0,0,0,0
Female,COK,ITA,2,0,2,14,22
Female,COK,JAM,0,0,0,0,0
Female,COK,JPN,0,0,0,1,2
Female,COK,JOR,0,0,0,0,0
Female,COK,KAZ,0,0,0,0,0
Female,COK,KEN,0,0,0,0,0
Female,COK,KIR,0,0,0,0,0
Female,COK,PRK,0,0,0,0,0
Female,COK,KOR,0,0,0,1,2
Female,COK,KSV,NA,NA,NA,NA,NA
Female,COK,KWT,0,0,0,0,0
Female,COK,KGZ,0,0,0,0,0
Female,COK,LAO,0,0,0,0,0
Female,COK,LVA,0,0,0,0,1
Female,COK,LBN,0,0,0,2,4
Female,COK,LSO,0,0,0,0,0
Female,COK,LBR,0,0,0,0,0
Female,COK,LBY,0,0,0,0,0
Female,COK,LIE,0,0,0,0,0
Female,COK,LTU,0,0,0,0,0
Female,COK,LUX,0,0,0,0,0
Female,COK,MAC,0,0,0,0,0
Female,COK,MKD,0,0,0,2,3
Female,COK,MDG,0,0,0,0,0
Female,COK,MWI,0,0,0,0,0
Female,COK,MYS,0,0,0,3,4
Female,COK,MDV,0,0,0,0,0
Female,COK,MLI,0,0,0,0,0
Female,COK,MLT,0,0,0,3,4
Female,COK,MHL,0,0,0,0,0
Female,COK,MTQ,0,0,0,0,0
Female,COK,MRT,0,0,0,0,0
Female,COK,MUS,0,0,0,0,0
Female,COK,MYT,0,0,0,0,0
Female,COK,MEX,0,0,0,0,0
Female,COK,FSM,0,0,2,1,0
Female,COK,MDA,0,0,0,0,0
Female,COK,MCO,0,0,0,0,0
Female,COK,MNG,0,0,0,0,0
Female,COK,MNE,NA,NA,NA,NA,NA
Female,COK,MSR,0,0,0,0,0
Female,COK,MAR,0,0,0,0,0
Female,COK,MOZ,0,0,0,0,0
Female,COK,MMR,0,0,0,0,0
Female,COK,NAM,0,0,0,0,0
Female,COK,NRU,0,0,0,0,0
Female,COK,NPL,0,0,0,0,0
Female,COK,NLD,0,2,4,8,10
Female,COK,ANT,0,0,0,0,0
Female,COK,NCL,0,0,1,0,0
Female,COK,NZL,163,307,702,858,925
Female,COK,NIC,0,0,0,0,0
Female,COK,NER,0,0,0,0,0
Female,COK,NGA,0,0,0,0,0
Female,COK,NIU,0,7,4,2,0
Female,COK,NFK,0,0,0,0,0
Female,COK,MNP,0,0,0,0,0
Female,COK,NOR,0,0,0,0,0
Female,COK,OMN,0,0,0,0,0
Female,COK,PAK,0,0,0,0,0
Female,COK,PLW,0,0,1,0,0
Female,COK,PAN,0,0,0,0,0
Female,COK,PNG,0,9,12,6,2
Female,COK,PRY,0,0,0,0,0
Female,COK,PER,0,0,0,0,0
Female,COK,PHL,0,0,0,5,8
Female,COK,POL,0,0,0,4,6
Female,COK,PRT,0,0,0,0,0
Female,COK,PRI,0,0,0,0,0
Female,COK,QAT,0,0,0,0,0
Female,COK,zzz,NA,NA,NA,NA,NA
Female,COK,REU,0,0,0,0,0
Female,COK,ROM,0,0,0,0,0
Female,COK,RUS,0,0,0,0,0
Female,COK,RWA,0,0,0,0,0
Female,COK,SHN,0,0,0,0,0
Female,COK,SPM,0,0,0,0,0
Female,COK,WSM,0,14,9,6,4
Female,COK,SMR,0,0,0,0,0
Female,COK,STP,0,0,0,0,0
Female,COK,SAU,0,0,0,0,0
Female,COK,SEN,0,0,0,0,0
Female,COK,SRB,NA,NA,NA,NA,NA
Female,COK,SCG,0,0,0,2,3
Female,COK,SYC,0,0,0,0,0
Female,COK,SLE,0,0,0,0,0
Female,COK,SGP,0,0,0,1,2
Female,COK,SVK,0,0,0,0,0
Female,COK,SVN,0,0,0,0,0
Female,COK,SLB,0,0,0,0,0
Female,COK,SOM,0,0,0,0,0
Female,COK,ZAF,0,0,0,3,4
Female,COK,ESP,0,0,0,0,1
Female,COK,LKA,0,0,0,1,2
Female,COK,KNA,0,0,0,0,0
Female,COK,LCA,0,0,0,0,0
Female,COK,VCT,0,0,0,0,0
Female,COK,SDN,0,0,0,0,0
Female,COK,SUR,0,0,0,0,0
Female,COK,SWZ,0,0,0,0,0
Female,COK,SWE,0,0,0,0,0
Female,COK,CHE,0,0,0,0,0
Female,COK,SYR,0,0,0,0,0
Female,COK,TWN,0,0,0,0,0
Female,COK,TJK,0,0,0,0,0
Female,COK,TZA,0,0,0,0,0
Female,COK,THA,0,0,0,0,1
Female,COK,TLS,0,0,0,0,0
Female,COK,TGO,0,0,0,0,0
Female,COK,TKL,0,0,0,0,0
Female,COK,TON,0,3,6,3,1
Female,COK,TTO,0,0,0,0,0
Female,COK,TUN,0,0,0,0,0
Female,COK,TUR,0,0,0,0,2
Female,COK,TKM,0,0,0,0,0
Female,COK,TCA,0,0,0,0,0
Female,COK,TUV,0,0,0,0,0
Female,COK,UGA,0,0,0,0,0
Female,COK,UKR,0,0,0,0,1
Female,COK,ARE,0,0,0,0,0
Female,COK,GBR,21,22,25,78,112
Female,COK,USA,0,7,10,8,6
Female,COK,URY,0,0,0,0,0
Female,COK,UZB,0,0,0,0,0
Female,COK,VUT,0,0,1,0,0
Female,COK,VEN,0,0,0,0,0
Female,COK,VNM,0,0,0,4,6
Female,COK,VIR,0,0,0,0,0
Female,COK,VGB,0,0,0,0,0
Female,COK,WLF,0,0,1,0,0
Female,COK,PSE,0,0,0,0,0
Female,COK,YEM,0,0,0,0,0
Female,COK,ZMB,0,0,0,0,0
Female,COK,ZWE,0,0,0,0,0
Female,CRI,AFG,0,0,14,9,2
Female,CRI,DZA,0,1,23,16,5
Female,CRI,AUS,2,5,28,26,26
Female,CRI,AUT,21,5,10,16,28
Female,CRI,AZE,0,0,0,0,1
Female,CRI,BLR,0,0,0,1,2
Female,CRI,BLZ,2,0,84,65,41
Female,CRI,BEN,0,0,0,0,1
Female,CRI,ALB,0,2,0,0,0
Female,CRI,ASM,0,0,0,0,0
Female,CRI,AND,0,0,0,0,0
Female,CRI,AGO,0,0,2,2,1
Female,CRI,AIA,0,0,0,0,0
Female,CRI,ATG,0,0,0,0,0
Female,CRI,ARG,66,104,211,331,565
Female,CRI,ARM,0,0,0,0,2
Female,CRI,ABW,0,0,0,3,8
Female,CRI,BHS,0,0,2,2,2
Female,CRI,BHR,0,0,0,0,0
Female,CRI,BGD,0,0,7,4,0
Female,CRI,BRB,3,2,0,1,3
Female,CRI,BEL,23,16,34,53,90
Female,CRI,BMU,0,0,0,1,4
Female,CRI,BTN,0,0,0,0,0
Female,CRI,BOL,17,27,53,69,102
Female,CRI,BIH,0,0,0,0,0
Female,CRI,BWA,0,0,0,0,0
Female,CRI,BRA,21,23,68,115,205
Female,CRI,BRN,0,0,0,0,0
Female,CRI,BGR,1,3,5,14,30
Female,CRI,BFA,0,0,0,0,0
Female,CRI,BDI,0,0,0,0,0
Female,CRI,KHM,0,0,0,0,2
Female,CRI,CMR,0,0,0,1,4
Female,CRI,CAN,34,40,88,218,455
Female,CRI,CPV,0,0,0,0,0
Female,CRI,CYM,0,0,2,1,1
Female,CRI,CAF,0,0,0,0,1
Female,CRI,TCD,0,0,0,0,0
Female,CRI,CHI,NA,NA,NA,NA,NA
Female,CRI,CHL,46,226,385,460,632
Female,CRI,CHN,111,99,48,29,0
Female,CRI,COL,318,311,510,1388,2990
Female,CRI,COM,0,0,0,0,0
Female,CRI,COD,0,0,0,0,2
Female,CRI,COG,0,0,0,0,2
Female,CRI,COK,0,0,0,0,0
Female,CRI,CRI,0,0,0,0,0
Female,CRI,CIV,0,0,0,0,1
Female,CRI,HRV,2,0,2,6,13
Female,CRI,CUB,287,236,1031,1353,2025
Female,CRI,CYP,0,0,0,0,0
Female,CRI,CZE,4,4,10,23,47
Female,CRI,DNK,10,8,8,12,20
Female,CRI,DJI,0,0,0,0,0
Female,CRI,DMA,0,0,0,2,4
Female,CRI,DOM,15,10,38,219,542
Female,CRI,ECU,43,82,86,207,429
Female,CRI,EGY,1,0,5,4,1
Female,CRI,SLV,427,382,2813,3399,4718
Female,CRI,GNQ,0,0,0,0,0
Female,CRI,ERI,0,0,0,0,0
Female,CRI,EST,0,0,0,0,2
Female,CRI,ETH,0,0,0,0,0
Female,CRI,FRO,0,0,7,4,0
Female,CRI,FLK,0,0,0,3,9
Female,CRI,FJI,0,0,0,0,1
Female,CRI,FIN,0,0,4,7,11
Female,CRI,FRA,68,41,73,148,288
Female,CRI,GUF,0,0,0,2,5
Female,CRI,PYF,0,0,0,0,0
Female,CRI,GAB,0,0,0,0,1
Female,CRI,GMB,0,0,0,0,0
Female,CRI,GEO,0,0,0,2,5
Female,CRI,DEU,178,114,191,328,588
Female,CRI,GHA,0,0,0,0,0
Female,CRI,GIB,0,0,2,1,0
Female,CRI,GRC,0,1,7,7,8
Female,CRI,GRL,0,0,1,0,0
Female,CRI,GRD,0,0,0,0,2
Female,CRI,GLP,0,0,0,0,0
Female,CRI,GUM,0,0,0,0,2
Female,CRI,GTM,222,200,412,597,964
Female,CRI,GIN,0,0,0,0,0
Female,CRI,GNB,0,0,0,0,0
Female,CRI,GUY,0,0,4,5,9
Female,CRI,HTI,5,9,3,10,22
Female,CRI,HND,441,282,516,912,1662
Female,CRI,HKG,3,0,40,436,1140
Female,CRI,HUN,16,12,16,19,26
Female,CRI,ISL,0,0,0,0,1
Female,CRI,IND,5,3,5,9,16
Female,CRI,IDN,0,0,2,3,5
Female,CRI,IRN,0,0,10,11,14
Female,CRI,IRQ,0,3,0,2,4
Female,CRI,IRL,1,0,4,6,11
Female,CRI,IMY,NA,NA,NA,NA,NA
Female,CRI,ISR,8,8,18,27,45
Female,CRI,ITA,209,124,213,347,605
Female,CRI,JAM,1035,243,137,116,92
Female,CRI,JPN,8,27,35,54,90
Female,CRI,JOR,0,0,1,1,2
Female,CRI,KAZ,0,0,0,2,4
Female,CRI,KEN,0,0,0,0,0
Female,CRI,KIR,0,0,0,0,0
Female,CRI,PRK,0,0,1,6,14
Female,CRI,KOR,3,1,20,43,86
Female,CRI,KSV,NA,NA,NA,NA,NA
Female,CRI,KWT,0,0,0,0,0
Female,CRI,KGZ,0,0,0,0,0
Female,CRI,LAO,0,0,0,1,2
Female,CRI,LVA,0,0,0,0,1
Female,CRI,LBN,35,9,20,20,22
Female,CRI,LSO,0,0,0,0,0
Female,CRI,LBR,0,0,0,0,0
Female,CRI,LBY,0,0,4,4,4
Female,CRI,LIE,0,0,0,0,0
Female,CRI,LTU,0,0,2,2,3
Female,CRI,LUX,0,0,1,4,8
Female,CRI,MAC,0,0,0,0,0
Female,CRI,MKD,0,0,0,0,0
Female,CRI,MDG,0,0,0,0,2
Female,CRI,MWI,0,0,0,0,0
Female,CRI,MYS,0,0,2,1,0
Female,CRI,MDV,0,0,0,0,0
Female,CRI,MLI,0,0,0,0,0
Female,CRI,MLT,0,0,0,0,0
Female,CRI,MHL,0,0,0,0,0
Female,CRI,MTQ,0,0,0,0,0
Female,CRI,MRT,0,0,0,0,0
Female,CRI,MUS,0,0,0,0,0
Female,CRI,MYT,0,0,0,0,0
Female,CRI,MEX,246,295,423,703,1239
Female,CRI,FSM,0,0,0,0,0
Female,CRI,MDA,0,0,0,0,1
Female,CRI,MCO,0,0,0,0,0
Female,CRI,MNG,0,1,0,1,3
Female,CRI,MNE,NA,NA,NA,NA,NA
Female,CRI,MSR,0,0,1,0,0
Female,CRI,MAR,0,0,8,6,4
Female,CRI,MOZ,0,0,0,1,2
Female,CRI,MMR,0,0,4,2,0
Female,CRI,NAM,0,0,0,0,0
Female,CRI,NRU,0,0,0,0,0
Female,CRI,NPL,0,0,0,0,1
Female,CRI,NLD,1,28,50,94,176
Female,CRI,ANT,49,0,22,20,18
Female,CRI,NCL,0,0,0,0,0
Female,CRI,NZL,2,0,4,6,10
Female,CRI,NIC,8272,5660,13540,49158,113407
Female,CRI,NER,0,0,0,0,0
Female,CRI,NGA,0,0,0,0,2
Female,CRI,NIU,0,0,0,0,0
Female,CRI,NFK,0,0,0,0,0
Female,CRI,MNP,0,0,0,0,0
Female,CRI,NOR,4,4,2,9,22
Female,CRI,OMN,0,0,0,0,0
Female,CRI,PAK,0,0,0,0,0
Female,CRI,PLW,0,0,0,0,0
Female,CRI,PAN,1341,1195,1425,2605,4834
Female,CRI,PNG,0,0,0,0,0
Female,CRI,PRY,6,7,14,24,43
Female,CRI,PER,32,185,265,652,1360
Female,CRI,PHL,1,0,7,28,66
Female,CRI,POL,143,17,99,106,128
Female,CRI,PRT,2,4,8,14,25
Female,CRI,PRI,2,0,60,73,104
Female,CRI,QAT,0,0,0,0,0
Female,CRI,zzz,NA,NA,NA,NA,NA
Female,CRI,REU,0,0,0,0,0
Female,CRI,ROM,4,6,15,23,38
Female,CRI,RUS,8,7,56,139,292
Female,CRI,RWA,0,0,0,0,1
Female,CRI,SHN,0,0,0,0,0
Female,CRI,SPM,0,0,0,0,0
Female,CRI,WSM,0,0,0,0,0
Female,CRI,SMR,0,0,0,0,0
Female,CRI,STP,0,0,0,0,0
Female,CRI,SAU,0,0,0,1,3
Female,CRI,SEN,0,0,0,0,1
Female,CRI,SRB,NA,NA,NA,NA,NA
Female,CRI,SCG,1,0,1,2,3
Female,CRI,SYC,0,0,0,0,0
Female,CRI,SLE,0,0,0,0,0
Female,CRI,SGP,0,0,7,4,1
Female,CRI,SVK,0,0,2,3,6
Female,CRI,SVN,0,0,0,2,5
Female,CRI,SLB,0,0,0,0,0
Female,CRI,SOM,0,0,0,0,1
Female,CRI,ZAF,2,0,1,8,20
Female,CRI,ESP,359,265,399,496,707
Female,CRI,LKA,0,0,0,0,0
Female,CRI,KNA,0,0,0,0,1
Female,CRI,LCA,0,0,0,0,1
Female,CRI,VCT,0,0,0,0,0
Female,CRI,SDN,0,0,0,0,0
Female,CRI,SUR,0,0,2,4,7
Female,CRI,SWZ,0,0,0,0,0
Female,CRI,SWE,3,7,13,24,45
Female,CRI,CHE,31,32,38,103,220
Female,CRI,SYR,1,0,0,0,1
Female,CRI,TWN,5,0,492,508,586
Female,CRI,TJK,0,0,0,0,0
Female,CRI,TZA,0,0,0,1,2
Female,CRI,THA,0,1,1,3,5
Female,CRI,TLS,0,0,0,0,0
Female,CRI,TGO,0,0,0,0,0
Female,CRI,TKL,0,0,0,0,0
Female,CRI,TON,0,0,0,0,0
Female,CRI,TTO,0,0,5,9,18
Female,CRI,TUN,0,0,1,0,0
Female,CRI,TUR,1,0,0,1,3
Female,CRI,TKM,0,0,0,0,0
Female,CRI,TCA,0,0,0,0,0
Female,CRI,TUV,0,0,0,0,0
Female,CRI,UGA,0,0,0,0,2
Female,CRI,UKR,2,2,15,36,75
Female,CRI,ARE,0,0,0,0,0
Female,CRI,GBR,71,68,110,124,159
Female,CRI,USA,63,1182,1461,2338,4034
Female,CRI,URY,5,21,53,72,112
Female,CRI,UZB,0,0,0,0,1
Female,CRI,VUT,0,0,0,0,0
Female,CRI,VEN,96,98,207,314,523
Female,CRI,VNM,0,0,0,0,0
Female,CRI,VIR,0,0,2,1,0
Female,CRI,VGB,0,0,0,0,0
Female,CRI,WLF,0,0,0,0,0
Female,CRI,PSE,0,0,0,0,0
Female,CRI,YEM,0,0,0,0,0
Female,CRI,ZMB,0,0,0,0,0
Female,CRI,ZWE,0,0,1,0,0
Female,CIV,AFG,0,0,0,0,0
Female,CIV,DZA,36,55,73,23,133
Female,CIV,AUS,3,5,7,18,2
Female,CIV,AUT,12,18,24,8,7
Female,CIV,AZE,1,2,3,4,0
Female,CIV,BLR,2,3,4,6,1
Female,CIV,BLZ,0,0,0,0,0
Female,CIV,BEN,7946,12285,16270,21645,29355
Female,CIV,ALB,14,21,28,10,8
Female,CIV,ASM,0,0,0,0,0
Female,CIV,AND,0,0,0,0,0
Female,CIV,AGO,13,20,26,8,50
Female,CIV,AIA,0,0,0,0,0
Female,CIV,ATG,0,0,0,0,0
Female,CIV,ARG,3,5,7,18,2
Female,CIV,ARM,3,5,6,10,0
Female,CIV,ABW,0,0,0,0,0
Female,CIV,BHS,0,0,0,0,0
Female,CIV,BHR,0,0,0,0,0
Female,CIV,BGD,0,0,0,0,0
Female,CIV,BRB,0,0,0,1,0
Female,CIV,BEL,3,5,6,11,3
Female,CIV,BMU,0,0,0,0,0
Female,CIV,BTN,0,0,0,0,0
Female,CIV,BOL,0,0,0,0,0
Female,CIV,BIH,10,16,21,8,6
Female,CIV,BWA,0,0,0,0,10
Female,CIV,BRA,30,46,61,158,15
Female,CIV,BRN,0,0,0,0,0
Female,CIV,BGR,9,13,17,6,5
Female,CIV,BFA,158041,244333,323689,377957,545133
Female,CIV,BDI,4,6,8,2,76
Female,CIV,KHM,0,0,0,0,0
Female,CIV,CMR,422,652,867,274,1589
Female,CIV,CAN,32,49,65,169,15
Female,CIV,CPV,21,32,43,216,194
Female,CIV,CYM,0,0,0,0,0
Female,CIV,CAF,0,0,0,0,0
Female,CIV,TCD,195,302,402,127,736
Female,CIV,CHI,NA,NA,NA,NA,NA
Female,CIV,CHL,3,4,6,15,1
Female,CIV,CHN,20,30,40,61,5
Female,CIV,COL,0,0,0,2,0
Female,CIV,COM,0,1,2,0,19
Female,CIV,COD,0,1,2,0,4
Female,CIV,COG,14,21,29,9,236
Female,CIV,COK,0,0,0,0,0
Female,CIV,CRI,0,0,0,0,0
Female,CIV,CIV,0,0,0,0,0
Female,CIV,HRV,10,15,20,7,5
Female,CIV,CUB,2,3,4,12,1
Female,CIV,CYP,0,1,2,0,0
Female,CIV,CZE,2,2,3,1,0
Female,CIV,DNK,11,17,22,38,9
Female,CIV,DJI,0,0,0,0,0
Female,CIV,DMA,0,0,0,0,0
Female,CIV,DOM,0,0,0,0,0
Female,CIV,ECU,0,0,0,2,0
Female,CIV,EGY,75,116,154,49,265
Female,CIV,SLV,0,0,0,0,0
Female,CIV,GNQ,47,73,97,31,177
Female,CIV,ERI,5,8,11,3,94
Female,CIV,EST,0,0,0,0,0
Female,CIV,ETH,0,1,2,0,14
Female,CIV,FRO,0,0,0,0,0
Female,CIV,FLK,0,0,0,0,0
Female,CIV,FJI,0,0,0,0,0
Female,CIV,FIN,9,14,18,7,5
Female,CIV,FRA,6875,10628,14014,3133,3572
Female,CIV,GUF,0,0,0,0,0
Female,CIV,PYF,0,0,0,0,0
Female,CIV,GAB,1,2,2,0,4
Female,CIV,GMB,50,78,104,116,353
Female,CIV,GEO,0,0,0,1,0
Female,CIV,DEU,42,65,86,127,32
Female,CIV,GHA,14716,22750,29809,56179,43860
Female,CIV,GIB,0,0,0,0,0
Female,CIV,GRC,11,17,22,33,8
Female,CIV,GRL,0,0,0,0,0
Female,CIV,GRD,0,0,0,2,0
Female,CIV,GLP,0,0,0,0,0
Female,CIV,GUM,0,0,0,0,0
Female,CIV,GTM,0,0,0,0,0
Female,CIV,GIN,21759,33640,44498,57079,57373
Female,CIV,GNB,24,36,49,50,177
Female,CIV,GUY,4,6,7,19,2
Female,CIV,HTI,0,0,0,0,0
Female,CIV,HND,0,0,0,0,0
Female,CIV,HKG,0,0,0,0,0
Female,CIV,HUN,9,13,18,6,5
Female,CIV,ISL,0,0,0,0,0
Female,CIV,IND,59,92,121,193,16
Female,CIV,IDN,3,5,6,3,0
Female,CIV,IRN,0,1,2,3,0
Female,CIV,IRQ,2,2,3,5,0
Female,CIV,IRL,24,36,48,72,18
Female,CIV,IMY,NA,NA,NA,NA,NA
Female,CIV,ISR,5,8,11,19,2
Female,CIV,ITA,30,47,61,93,22
Female,CIV,JAM,1,2,2,6,0
Female,CIV,JPN,1,2,2,3,0
Female,CIV,JOR,0,0,0,0,0
Female,CIV,KAZ,3,4,6,9,0
Female,CIV,KEN,9,13,18,6,178
Female,CIV,KIR,0,0,0,0,0
Female,CIV,PRK,0,0,0,0,0
Female,CIV,KOR,3,5,7,12,1
Female,CIV,KSV,NA,NA,NA,NA,NA
Female,CIV,KWT,0,0,1,2,0
Female,CIV,KGZ,0,0,1,2,0
Female,CIV,LAO,0,0,0,0,0
Female,CIV,LVA,0,0,0,0,0
Female,CIV,LBN,1160,1793,2371,1049,84
Female,CIV,LSO,0,0,0,0,0
Female,CIV,LBR,1107,1711,2247,1439,22981
Female,CIV,LBY,3,5,6,2,12
Female,CIV,LIE,0,0,0,0,0
Female,CIV,LTU,0,0,0,0,0
Female,CIV,LUX,0,1,2,0,0
Female,CIV,MAC,0,0,0,0,0
Female,CIV,MKD,6,9,11,4,3
Female,CIV,MDG,0,0,0,0,9
Female,CIV,MWI,12,19,25,8,256
Female,CIV,MYS,0,0,0,0,0
Female,CIV,MDV,0,0,0,0,0
Female,CIV,MLI,77272,119463,158025,174533,200948
Female,CIV,MLT,0,0,0,0,0
Female,CIV,MHL,0,0,0,0,0
Female,CIV,MTQ,0,0,0,0,0
Female,CIV,MRT,657,1016,1356,2064,4528
Female,CIV,MUS,0,1,2,0,16
Female,CIV,MYT,0,0,0,0,0
Female,CIV,MEX,0,0,0,0,0
Female,CIV,FSM,0,0,0,0,0
Female,CIV,MDA,0,0,0,1,0
Female,CIV,MCO,0,0,0,0,0
Female,CIV,MNG,0,0,0,0,0
Female,CIV,MNE,NA,NA,NA,NA,NA
Female,CIV,MSR,0,0,0,0,0
Female,CIV,MAR,8,13,17,5,31
Female,CIV,MOZ,7,11,14,5,146
Female,CIV,MMR,0,0,0,0,0
Female,CIV,NAM,0,0,0,0,3
Female,CIV,NRU,0,0,0,0,0
Female,CIV,NPL,2,2,3,2,0
Female,CIV,NLD,36,55,73,110,27
Female,CIV,ANT,0,0,0,0,0
Female,CIV,NCL,0,0,0,0,0
Female,CIV,NZL,0,0,0,0,0
Female,CIV,NIC,0,0,0,1,0
Female,CIV,NER,4376,6766,9033,11842,23542
Female,CIV,NGA,10695,16535,21796,14501,17201
Female,CIV,NIU,0,0,0,0,0
Female,CIV,NFK,0,0,0,0,0
Female,CIV,MNP,0,0,0,0,0
Female,CIV,NOR,7,10,14,24,5
Female,CIV,OMN,0,0,0,0,0
Female,CIV,PAK,14,21,28,47,4
Female,CIV,PLW,0,0,0,0,0
Female,CIV,PAN,0,0,0,0,0
Female,CIV,PNG,0,0,0,0,0
Female,CIV,PRY,0,0,0,0,0
Female,CIV,PER,0,0,0,1,0
Female,CIV,PHL,0,1,1,2,0
Female,CIV,POL,15,23,31,11,9
Female,CIV,PRT,24,37,48,93,21
Female,CIV,PRI,0,0,0,0,0
Female,CIV,QAT,0,0,0,0,0
Female,CIV,zzz,NA,NA,NA,NA,NA
Female,CIV,REU,0,0,0,0,0
Female,CIV,ROM,0,0,0,0,0
Female,CIV,RUS,35,55,72,106,27
Female,CIV,RWA,8,12,17,5,168
Female,CIV,SHN,0,0,0,0,0
Female,CIV,SPM,0,0,0,0,0
Female,CIV,WSM,0,0,0,0,0
Female,CIV,SMR,0,0,0,0,0
Female,CIV,STP,20,30,41,13,78
Female,CIV,SAU,15,23,30,50,5
Female,CIV,SEN,3186,4926,6558,6620,9985
Female,CIV,SRB,NA,NA,NA,NA,NA
Female,CIV,SCG,33,51,67,24,19
Female,CIV,SYC,0,0,0,0,0
Female,CIV,SLE,47,73,98,814,612
Female,CIV,SGP,0,0,0,0,0
Female,CIV,SVK,1,2,3,1,0
Female,CIV,SVN,0,1,2,0,0
Female,CIV,SLB,0,0,0,0,0
Female,CIV,SOM,2,3,4,1,38
Female,CIV,ZAF,8,12,16,5,75
Female,CIV,ESP,4,6,8,14,3
Female,CIV,LKA,0,1,2,3,0
Female,CIV,KNA,0,0,0,0,0
Female,CIV,LCA,0,0,0,0,0
Female,CIV,VCT,0,0,0,0,0
Female,CIV,SDN,6,9,12,4,22
Female,CIV,SUR,0,0,0,0,0
Female,CIV,SWZ,0,0,0,0,8
Female,CIV,SWE,7,12,15,26,6
Female,CIV,CHE,9,13,17,26,7
Female,CIV,SYR,11,18,23,38,3
Female,CIV,TWN,0,0,0,0,0
Female,CIV,TJK,2,3,4,6,0
Female,CIV,TZA,5,7,10,3,99
Female,CIV,THA,0,1,2,1,0
Female,CIV,TLS,0,0,0,0,0
Female,CIV,TGO,2783,4303,5693,10446,23182
Female,CIV,TKL,0,0,0,0,0
Female,CIV,TON,0,0,0,0,0
Female,CIV,TTO,0,0,1,3,0
Female,CIV,TUN,4,7,9,3,16
Female,CIV,TUR,1,2,3,4,0
Female,CIV,TKM,0,0,0,1,0
Female,CIV,TCA,0,0,0,0,0
Female,CIV,TUV,0,0,0,0,0
Female,CIV,UGA,7,10,14,4,139
Female,CIV,UKR,6,10,13,19,5
Female,CIV,ARE,1,2,3,4,0
Female,CIV,GBR,406,627,827,1246,304
Female,CIV,USA,161,249,328,854,70
Female,CIV,URY,0,0,0,0,0
Female,CIV,UZB,6,9,11,18,2
Female,CIV,VUT,0,0,0,0,0
Female,CIV,VEN,0,0,0,0,0
Female,CIV,VNM,2,3,4,2,0
Female,CIV,VIR,0,0,0,0,0
Female,CIV,VGB,0,0,0,0,0
Female,CIV,WLF,0,0,0,0,0
Female,CIV,PSE,3,4,5,9,0
Female,CIV,YEM,0,0,0,0,0
Female,CIV,ZMB,0,0,1,0,12
Female,CIV,ZWE,11,16,22,7,220
Female,HRV,AFG,0,0,0,4,0
Female,HRV,DZA,0,0,0,9,1
Female,HRV,AUS,49,51,93,435,469
Female,HRV,AUT,3795,3950,7244,789,967
Female,HRV,AZE,3,3,5,2,18
Female,HRV,BLR,426,445,819,152,1356
Female,HRV,BLZ,0,0,0,0,0
Female,HRV,BEN,0,0,0,0,0
Female,HRV,ALB,492,514,947,16,93
Female,HRV,ASM,0,0,0,0,0
Female,HRV,AND,0,0,0,0,0
Female,HRV,AGO,0,0,0,2,0
Female,HRV,AIA,0,0,0,0,0
Female,HRV,ATG,0,0,0,0,0
Female,HRV,ARG,0,0,0,114,112
Female,HRV,ARM,2,2,4,1,13
Female,HRV,ABW,0,0,0,0,0
Female,HRV,BHS,0,0,0,0,0
Female,HRV,BHR,0,0,0,0,0
Female,HRV,BGD,0,0,0,3,0
Female,HRV,BRB,0,0,1,0,0
Female,HRV,BEL,175,182,335,105,131
Female,HRV,BMU,0,0,0,0,0
Female,HRV,BTN,0,0,0,0,0
Female,HRV,BOL,0,0,0,1,8
Female,HRV,BIH,297,310,570,166640,240064
Female,HRV,BWA,0,0,0,0,0
